WARD,PRECINCT,REGISTERED VOTERS,BALLOTS CAST,BART GOLDBERG,BRIAN MURPHY,ANNE MARIE MILES,MARTY QUINN,GREG BREWER,ADAM L. MIGUEST,MINERVA V. OROZCO,MARETTA BROWN-MILLER,CHARLES E. EASTWOOD,BRIAN E. SLEET,GREGORY I. MITCHELL,DEBRA L. SILVERSTEIN,JOANN THOMPSON,JEFFERY D. TURNER,LATASHA R. THOMAS,WILLIAM SIEGMUND,TIMOTHY M. CULLERTON,PATRICIA A. FOSTER,JIM HINKAMP,REY COLON,RAHM EMANUEL,GERY J. CHICO,GEORGE CARDENAS,ENRIQUE G. PEREZ,CHARLES V. 'CHUCK' MAIDA,EDDIE M. REED,BERNARD L. STONE,VALERIE F. LEONARD,EBONY TILLMAN,BRIAN GORMAN,RODERICK T. SAWYER,MITCHELL A. NEWMAN,MARGARET LAURINO,EDWARD M. BURKE,AMEYA PAWAR,MICHAEL FITZGERALD WARD,ANNA KLOCEK,PATRICIA VAN PELT WATKINS,"WILLIAM WALLS, III",RONALD MITCHELL,JOHN R. VIDECKIS,JOHN GARRIDO,WILLIE B. COCHRAN,BEFEKADU T. RETTA,SANDI JACKSON,MICHAEL E. MAYDEN,BRIAN SCOTT,GENITA C. ROBINSON,MICHAEL CHARLES MOSES,CARMEN HERNANDEZ,REGNER 'RAY' SUAREZ,BROCK MERCK,MICHAEL R. ZALEWSKI,MIGUEL SOTOMAYOR,C B JOHNSON,MICHAEL CARROLL,MICHAEL 'MIKE' JANKOVICH,TOM COURTNEY,MANNY ROMAN,ALBERTO BOCANEGRA JR.,SIDNEY H. BROOKS,MICHAEL D. CHANDLER,CHESTER R. HORNOWSKI,JOHN K. KOZLAR,HAROLD L. BAILEY,SHARON DENISE DIXON,VETRESS BOYCE,VIRGIL S. MEANS,PHILLIP R. SHERLOCK,TWAUNDELLA TAYLOR,JILL R. BUSH,FELICIA H. SIMMONS-STOVALL,RICARDO MUNOZ,RONALD J. BALTIERRA,TOM JACKS,HARRY OSTERMAN,TOM O'DONNELL,CASSANDRA GOODRUM-BURTON,SHELDON L. SHERMAN,SHANIKA J. FINLEY,BRENDAN REILLY,STEVEN E. PLEASANT,PHILIP R. BERNSTEIN,LORI S. YOKOYAMA,CAROL HIGHTOWER CHALMERS,TONI L. FOULKES,LIONELL R. MARTIN,SCOTT WAGUESPACK,SANDRA L. MALLORY,SAMMY CLIFFORD PACK JR.,ANTHONY A. BEALE,BRUCE RANDAZZO,RAYMOND A. LOPEZ,RICHARD GONZALEZ,BURL L. MCQUEEN,MARY O'CONNOR,TOM CARAVETTE,PAULETTE COLEMAN,FRANK M. BASS,MICHELLE A. HARRIS,"RICHARD L. MARTINEZ, JR.",FEDERICO SCIAMMARELLA,BOB FIORETTI,DAVID M. PAVLIK,FAHEEM SHABAZZ,ROMAN MORROW,CARMEN OLMETTI,JAMES A. BALCER,ROBERTO MALDONADO,EMMA M. MITTS,STELLA NICPON,MARIA E. 'CHULA' ORTIZ,EDMUND 'ED' J. QUARTULLO,JONATHAN T. STAMPS,HAROLD 'NOONIE' WARD,BRUNO BELLISSIMO,REGINA D. LEWIS,AHMED KHAN,MELISSA CALLAHAN,PATRICK J. O'CONNOR,DEBORAH LOPEZ,CHE 'RHYMEFEST' SMITH,ERIC HERMOSILLO,CHUKS ONYEZIA,"JOSEPH C. ZIEGLER, JR.",AMBROSIO 'AMBI' MEDRANO JR.,BITA BUENROSTRO,SCOTT BASKIN,CARRIE M. AUSTIN,GEORGE E. DAVIS,MICHAEL A. DAVIS,THOMAS M. TUNNEY,DONIELLE C. LAWSON,PAT DOWELL,JOE MOORE,RICHARD A. WOOTEN,FREDDRENNA M. LYLE,MAURITA E. GAVIN,RAYMOND (RAY) CORONADO,ANNE SCHAIBLE,WALLACE E. 'MICKEY' JOHNSON,TAMEKA GAVIN,"HOWARD B. BROOKINS, JR.",DIANE SHAPIRO,RICHARD F. MELL,MAHMOUD BAMBOUYANI,HAL E. BASKIN,JEROME MADDOX,JIMMY LEE LARD,ODDIS'O.J'JOHNSON,JASON C. ERVIN,JOSE GUERECA,BEVERLY D. ROGERS,JIM MULLEN,TIM EGAN,DON BLAIR,JAMES A. BOSCO,NORMAN H. BOLDEN,WILLIAM D. 'WILL' BURNS,MARC KAPLAN,LESLIE A. HAIRSTON,BARBARA ATECA,SHAVONDA FIELDS,PROCO 'JOE' MORENO,JAVIER DIAZ,MARY RUSSELL GARDNER,SHERYL M. MORABITO,SYRON M. SMITH,JEFFREY L. LEWIS,"WALTER BURNETT, JR.",THOMAS E. SIMMONS,GLENN ROSS,ARIEL E. REBOYRAS,MATTHEW J. O'SHEA,BRIAN WHITE,RAFAEL A. VARGAS,GEORGE BANNA,DANIEL 'DANNY' SOLIS,DON NOWOTNY,NEFTALIE GONZALEZ,MATT REICHEL,MELISSA L. WILLIAMS,NICHOLAS SPOSATO,LARRY G. NELSON,NANCY SCHIAVONE,GEVONNA FASSETT,JAMES CAPPLEMAN,CARL SEGVICH,MARTAVIUS 'MARK' CARTER,EMILY STEWART,CUAHUTEMOC MORFIN,JOHN A. RICE,JOHN A. POPE,BERTHA F. STARKS,JAMES L. DANIELS,ANDRE SMITH,MIGUEL DEL VALLE,JOSEPH A. NASELLA,CHAUNCEY L. STROUD,GEORGE RUMSEY,MICHELE A. TANKERSLEY,JAMES E. WILLIAMS,DEVON REID,ANTOINE MEMBERS,SHIRLEY J. WHITE,ANDY W. LAM,BRYAN P. LYNCH,PATRICK MCDONOUGH,WILBERT E. COOK  III,DANIEL T. LAPINSKI,CAITLIN MCINTYRE,MARY K. HUNTER,JODI BIANCALANA,JOHN JOSEPH QUINN,JESUS 'JESSE' INIGUEZ,JOSE E. ARTEAGA,THOMAS J. MOTZNY,SONDRA R. (SAM) SPELLMAN,TOMMY O. ABINA,HENRY MOSES,DOUG CANNON,MARINA YOLANDA FAZ-HUPPERT,SANDRA J. WALTERS,MARY ANNE 'MOLLY' PHELAN,JAMES J. SCHAMNE,STEVEN CHERESKA,GEORGE G. NEWELL,JOHN ARENA,DAVID H. MOORE,DEBORAH WASHINGTON,MICHELE SMITH,JULIUS ANDERSON,CAROL MOSELEY BRAUN,JOSE R. LEON,EDDIE JOHNSON  III,DEBORAH L. GRAHAM,DARCEL A. BEAVERS,LONA LANE,SYLVIA Y. JONES,ANNA GORAL,SIDNEY (SID) SHELTON,SEKUM WALKER,THOMAS PATRICK MURPHEY,RONALD CARTER,MICHAEL F. DANIELS
44,36,765,228,,,,,,,,,,,,,,,,,,,,,164,36,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
44,37,754,325,,,,,,,,,,,,,,,,,,,,,234,50,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,
44,38,730,259,,,,,,,,,,,,,,,,,,,,,171,61,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
44,39,769,260,,,,,,,,,,,,,,,,,,,,,197,40,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
44,40,719,262,,,,,,,,,,,,,,,,,,,,,185,51,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
44,41,760,300,,,,,,,,,,,,,,,,,,,,,236,26,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,
44,42,833,360,,,,,,,,,,,,,,,,,,,,,263,58,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,
44,43,855,316,,,,,,,,,,,,,,,,,,,,,237,52,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
44,44,719,315,,,,,,,,,,,,,,,,,,,,,239,49,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
44,45,825,305,,,,,,,,,,,,,,,,,,,,,234,44,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
44,46,392,197,,,,,,,,,,,,,,,,,,,,,157,25,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
44,47,946,395,,,,,,,,,,,,,,,,,,,,,277,80,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
44,48,384,212,,,,,,,,,,,,,,,,,,,,,155,39,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
44,49,799,416,,,,,,,,,,,,,,,,,,,,,335,52,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
44,50,663,228,,,,,,,,,,,,,,,,,,,,,137,59,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
44,51,580,179,,,,,,,,,,,,,,,,,,,,,131,32,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
45,1,566,241,,,,,,,,,,,,,,,,,,,,,117,87,,,,,,,,,,,,,,18,9,2,0,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,99,,,,,1,,,,,,,,,,,,
45,2,662,365,,,,,,,,,,,,,,,,,,,,,172,166,,,,,,,,,,,,,,24,36,2,1,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,76,,,,,1,,,,,,,,,,,,
45,3,586,347,,,,,,,,,,,,,,,,,,,,,168,154,,,,,,,,,,,,,,13,9,0,0,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,22,,,,,0,,,,,,,,,,,,
45,4,678,386,,,,,,,,,,,,,,,,,,,,,191,165,,,,,,,,,,,,,,59,33,1,0,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,68,,,,,6,,,,,,,,,,,,
45,5,606,352,,,,,,,,,,,,,,,,,,,,,150,173,,,,,,,,,,,,,,53,27,1,1,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,95,,,,,1,,,,,,,,,,,,
45,6,604,293,,,,,,,,,,,,,,,,,,,,,130,133,,,,,,,,,,,,,,40,11,0,3,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,48,,,,,3,,,,,,,,,,,,
45,7,662,306,,,,,,,,,,,,,,,,,,,,,160,75,,,,,,,,,,,,,,15,17,2,1,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,102,,,,,6,,,,,,,,,,,,
45,8,531,229,,,,,,,,,,,,,,,,,,,,,119,86,,,,,,,,,,,,,,18,26,0,1,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,32,,,,,1,,,,,,,,,,,,
45,9,641,353,,,,,,,,,,,,,,,,,,,,,157,162,,,,,,,,,,,,,,36,22,1,1,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,28,,,,,0,,,,,,,,,,,,
45,10,773,354,,,,,,,,,,,,,,,,,,,,,171,128,,,,,,,,,,,,,,21,7,3,1,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,129,,,,,4,,,,,,,,,,,,
45,11,596,297,,,,,,,,,,,,,,,,,,,,,146,123,,,,,,,,,,,,,,39,16,2,0,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,25,,,,,2,,,,,,,,,,,,
45,12,612,360,,,,,,,,,,,,,,,,,,,,,194,121,,,,,,,,,,,,,,31,16,0,1,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,160,,,,,3,,,,,,,,,,,,
45,13,673,388,,,,,,,,,,,,,,,,,,,,,219,139,,,,,,,,,,,,,,30,30,1,2,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,45,,,,,1,,,,,,,,,,,,
45,14,726,337,,,,,,,,,,,,,,,,,,,,,172,105,,,,,,,,,,,,,,29,19,1,4,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,127,,,,,7,,,,,,,,,,,,
45,15,639,328,,,,,,,,,,,,,,,,,,,,,144,149,,,,,,,,,,,,,,34,24,2,1,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,64,,,,,5,,,,,,,,,,,,
45,16,597,282,,,,,,,,,,,,,,,,,,,,,145,92,,,,,,,,,,,,,,25,4,2,0,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,84,,,,,5,,,,,,,,,,,,
45,17,488,261,,,,,,,,,,,,,,,,,,,,,138,91,,,,,,,,,,,,,,29,14,1,1,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,34,,,,,4,,,,,,,,,,,,
45,18,502,294,,,,,,,,,,,,,,,,,,,,,164,84,,,,,,,,,,,,,,10,6,2,0,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,89,,,,,4,,,,,,,,,,,,
45,19,552,351,,,,,,,,,,,,,,,,,,,,,184,143,,,,,,,,,,,,,,35,16,3,4,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,60,,,,,1,,,,,,,,,,,,
45,20,595,285,,,,,,,,,,,,,,,,,,,,,142,106,,,,,,,,,,,,,,30,20,4,1,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,90,,,,,3,,,,,,,,,,,,
45,21,587,281,,,,,,,,,,,,,,,,,,,,,133,120,,,,,,,,,,,,,,19,18,0,0,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,80,,,,,3,,,,,,,,,,,,
45,22,589,277,,,,,,,,,,,,,,,,,,,,,132,115,,,,,,,,,,,,,,42,43,2,0,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,40,,,,,4,,,,,,,,,,,,
45,23,580,332,,,,,,,,,,,,,,,,,,,,,151,157,,,,,,,,,,,,,,29,24,3,1,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,54,,,,,1,,,,,,,,,,,,
45,24,717,399,,,,,,,,,,,,,,,,,,,,,208,146,,,,,,,,,,,,,,92,44,0,1,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,83,,,,,8,,,,,,,,,,,,
