WARD,PRECINCT,REGISTERED VOTERS,BALLOTS CAST,JERRY JOYCE,PAUL VALLAS,WILLIE L. WILSON,TONI PRECKWINKLE,WILLIAM M. DALEY,GARRY MCCARTHY,GERY CHICO,SUSANA A. MENDOZA,AMARA ENYIA,LA SHAWN K. FORD,NEAL SALES-GRIFFIN,LORI LIGHTFOOT,ROBERT 'BOB' FIORETTI,JOHN KENNETH KOZLAR,ROBERT MURPHY,SAMANTHA 'SAM' NUGENT,CASEY SMAGALA,JOE DUPLECHIN,MARIA HADDEN,CLEOPATRA WATSON,TONI L. FOULKES,ANDREW D ROWLAS,PAUL COLLINS,CARLOS  RAMIREZ-ROSA,UGO OKERE,THERESA SIAW,JEFFREY L. LEWIS,RAYMOND A. LOPEZ,LINDA HUDSON,SCOTT WAGUESPACK,DANIEL LA SPATA,MARTHA YERANIA RANGEL,MATT MARTIN,HILARIO DOMINGUEZ,RICHARD A. WOOTEN,NEFTALIE GONZALEZ,ALEXANDER ACEVEDO,DEBORAH A. FOSTER-BONNER,PATRICK DALEY THOMPSON,MARTY QUINN,MILAGROS SANTIAGO,JASMINE JACKSON,SOPHIA KING,"PAULINO VILLARREAL, JR.",DWAYNE TRUSS,MAYA HODARI,JOSE RICO,CYNTHIA D. BEDNARZ,JESSICA W. GUTIERREZ,TROY ANTONIO HERNANDEZ,ANGELA 'ANGIE' MALONEY,ESSIE HALL,JACOB RINGER,PETE DEMAY,PATRICK J. O'CONNOR,ROBERTO MALDONADO,DEREK LINDBLOM,ARIEL E. REBOYRAS,GUS KATSAFAROS,DAVID MIHALYFY,JOE MOORE,MIGUEL BAUTISTA,BRENDAN REILLY,DAVID EARL WILLIAMS III,MICHAEL D. RODRIGUEZ,CHUKS ONYEZIA,BEVERLY MILES,"JOSEPH C. ZIEGLER, JR.",ELIZABETH SHYDLOWSKI,SUSAN SADLOWSKI GARZA,JENNIFER O. MADDOX,DIANNE DALEIDEN,MICHAEL A. NEGRON,JEDIDIAH L. BROWN,ROBERT A. BANK,MARVIN MCNEIL,LISETTE 'LIZ' LOPEZ,JOHN S. ARENA,DEONDRE RUTUES,LATASHA M. SANDERS,DAVID HERRERA,"OTIS DAVIS, JR.",PATRICIA 'PAT' DOWELL,WILLIAM CALLOWAY,KIMBALL LADIEN,"ANTHONY DRIVER, JR.","WALTER BURNETT, JR.",BYRON SIGCHO-LOPEZ,"HOWARD B. BROOKINS, JR.",NICHOLAS SPOSATO,KEVIN M. BAILEY,JASON C. ERVIN,ANTHONY V. NAPOLITANO,DERNARD D. NEWELL,ANTHONY A. BEALE,AIDA FLORES,PRESTON BROWN JR,MARILYN MORALES,DEBRA L. SILVERSTEIN,COLIN BIRD-MARTINEZ,QUANDRA V. SPEIGHTS,ROBERT 'BOBBY' LONCAR,DERRICK G. CURTIS,ZEHRA QUADRI,GREGORY I. MITCHELL,LESLIE FOX,EBONY D. LUCAS,EILEEN DORDEK,TIM HENEGHAN,HARRY OSTERMAN,JEANETTE B TAYLOR,JAIME GUZMAN,ANDRÉ VASQUEZ,TORIANO A. SANZONE,REBECCA JANOWITZ,ANGELA CLAY,AUSTIN BAIDAS,R. RODRIGUEZ SANCHEZ,JEFF JENKINS,DAVID J. KRUPA,JUSTIN KREINDLER,MICHELLE A. HARRIS,BRIAN HOPKINS,"MICHAEL  SCOTT, JR.",JAMES CAPPLEMAN,ALEXANDRIA WILLIS,DEBORAH L. MELL,PATRICIA A. FOSTER,MARIANNE LALONDE,MICHELE SMITH,CHARLES KYLE,AMANDA YU DIETERICH,EDDIE JOHNSON III,JEWEL EASTERLING-SMITH,TRACI JOHNSON,EDWARD M. BURKE,CREATIVE SCOTT,ZERLINA A. SMITH,TARA STAMPS,CARRIE M. AUSTIN,STEPHANIE D. COLEMAN,RICHARD JUAREZ,BERTO AGUAYO,DAVID A. DEWAR,JON-ROBERT MCDOWELL,MAGGIE O'KEEFE,FAHEEM SHABAZZ,MATTHEW J. O'SHEA,RAYNETTA GREENLEAF,SILVANA TABARES,GEORGE CARDENAS,ANDRE SMITH,TOM TUNNEY,KENNY C. DOSS II,PROCO 'JOE' MORENO,STEVEN MCCLELLAN,RAFAEL 'RAFA' YANEZ,DAVID H. MOORE,RODERICK T. SAWYER,FELIX CARDONA JR.,THOMAS M. SCHWARTZERS,ERIKA WOZNIAK FRANCIS,LESLIE A. HAIRSTON,JOSEPH G. WILLIAMS,GABRIEL PIEMONTE,CHRIS TALIAFERRO,TANYA G. PATINO,KATIE SIERACKI,HEATHER WAY KITZES,GILBERT VILLEGAS,EMMA M. MITTS,EDGAR 'EDEK' ESPARZA,JAMES 'JIM' GARDINER,NICOLE J. JOHNSON
45,44,745,417,75,54,17,27,79,37,37,40,11,0,0,34,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,56,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,
45,45,548,240,60,50,7,12,30,13,25,20,5,0,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,41,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,
45,46,627,241,46,35,11,12,47,9,31,20,1,0,0,24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,51,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,
45,47,574,246,49,35,9,18,39,10,28,25,4,0,0,24,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,55,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,
45,48,654,311,62,54,18,9,47,29,31,27,7,0,2,16,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,65,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,
46,1,773,317,11,16,21,46,47,6,11,33,36,1,0,83,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,15,,,,125,,,,59,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,
46,2,766,329,6,9,9,53,40,6,14,35,46,3,1,102,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,14,,,,145,,,,61,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,
46,3,920,445,7,27,14,84,71,10,17,25,31,1,2,150,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,34,,,,171,,,,125,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,
46,4,777,338,12,8,9,71,44,8,14,23,31,4,3,104,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,6,,,,203,,,,51,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,
46,5,1087,363,10,23,8,62,49,14,13,27,47,3,1,104,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,19,,,,132,,,,53,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,
46,6,831,302,13,13,13,60,35,5,15,24,39,0,0,74,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,5,,,,118,,,,64,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,
46,7,817,454,17,18,5,81,85,23,34,38,24,2,1,115,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,7,,,,253,,,,69,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,
46,8,745,271,6,3,23,51,43,7,3,23,32,4,1,63,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,4,,,,120,,,,26,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,
46,9,879,398,16,14,6,62,44,5,16,31,46,5,0,147,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,8,,,,200,,,,62,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,
46,10,1336,437,11,20,3,65,56,6,16,41,57,2,2,151,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,32,,,,155,,,,101,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,
46,11,921,338,8,10,19,53,65,8,14,38,24,4,2,83,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,13,,,,130,,,,62,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,
46,12,858,413,9,13,4,78,39,8,14,42,74,1,2,124,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,14,,,,154,,,,58,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,
46,13,788,318,4,24,12,45,47,4,17,27,30,0,0,107,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,7,,,,158,,,,44,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,
46,14,1054,327,13,10,29,87,38,7,11,27,56,6,0,38,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,3,,,,135,,,,26,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,
46,15,804,303,16,17,3,47,56,7,14,18,23,1,1,96,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,4,,,,173,,,,43,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,
46,16,901,436,9,26,7,71,40,5,17,37,52,4,0,161,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,5,,,,191,,,,82,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,
46,17,954,456,16,26,10,61,83,9,26,53,29,0,1,138,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,15,,,,224,,,,82,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,
46,18,984,397,16,13,12,65,70,8,13,45,30,0,2,108,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,26,,,,171,,,,66,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,
46,19,543,278,7,18,1,39,57,9,15,24,18,1,2,81,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,18,,,,147,,,,41,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,
46,20,809,299,3,12,25,40,46,5,12,25,31,4,1,88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,9,,,,132,,,,44,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,
46,21,758,197,4,7,8,36,25,5,5,18,22,1,0,60,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,9,,,,76,,,,58,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,
46,22,798,287,7,6,8,58,21,6,16,25,41,4,0,89,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,2,,,,43,,,,93,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,
46,23,743,294,6,8,23,42,19,5,21,37,29,2,3,90,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,3,,,,106,,,,27,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,
46,24,903,409,15,19,13,69,49,11,21,34,27,1,1,142,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,21,,,,185,,,,78,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,
46,25,819,356,6,21,20,73,35,6,11,36,60,3,0,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,6,,,,145,,,,34,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,
46,26,927,349,4,17,10,58,50,2,9,17,71,7,0,100,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,6,,,,116,,,,66,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,
46,27,1036,439,13,19,11,66,51,10,25,39,51,4,2,139,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,14,,,,172,,,,57,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,
46,28,734,415,11,32,6,77,91,8,21,36,16,2,2,112,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,18,,,,210,,,,85,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,
46,29,711,303,10,16,12,52,62,7,12,23,22,0,0,84,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,8,,,,172,,,,34,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,
46,30,878,339,10,12,10,55,38,7,11,37,55,1,3,98,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,39,,,,127,,,,62,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,
46,31,822,306,8,14,3,54,36,2,11,27,34,1,0,111,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,17,,,,98,,,,74,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,
46,32,970,403,13,14,33,80,63,4,13,36,39,2,3,95,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,3,,,,150,,,,75,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,
46,33,865,389,12,27,7,40,93,3,18,37,18,2,2,125,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,27,,,,191,,,,64,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,
46,34,1071,407,15,21,9,80,36,5,25,45,40,2,0,122,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,14,,,,148,,,,76,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,
46,35,987,368,6,24,8,82,38,4,8,31,51,3,1,103,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,11,,,,191,,,,51,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,
46,36,718,365,8,37,10,48,66,13,18,19,26,2,3,109,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,29,,,,153,,,,68,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,
46,37,884,289,6,9,16,49,46,6,11,24,45,1,1,64,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,9,,,,123,,,,40,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,
46,38,969,282,6,7,17,68,41,5,13,23,34,2,1,62,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,13,,,,120,,,,50,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,
46,39,809,338,4,16,10,40,55,16,19,41,24,0,1,107,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,34,,,,112,,,,97,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,
46,40,707,334,17,20,8,58,44,2,14,20,33,0,0,114,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,,,,160,,,,67,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,
47,1,519,227,13,19,1,21,35,6,13,11,27,3,0,73,2,3,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,9,,,,,,,,3,,,,,,,,,,,,,,50,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,17,,,,,
47,2,815,457,15,56,2,59,109,10,18,33,25,2,1,120,1,4,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,7,,,,,,,,10,,,,,,,,,,,,,,110,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,36,,,,,
47,3,781,466,42,35,5,54,103,8,33,45,23,0,1,106,5,1,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,21,,,,,,,,9,,,,,,,,,,,,,,128,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,15,,,,,
47,4,877,445,16,30,6,78,97,6,18,47,24,0,0,122,0,1,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,7,,,,,,,,10,,,,,,,,,,,,,,148,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,23,,,,,
47,5,869,418,21,22,15,70,45,8,15,34,55,3,0,125,3,2,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,20,,,,,,,,5,,,,,,,,,,,,,,88,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,19,,,,,
47,6,997,426,18,28,10,50,76,9,17,46,34,3,0,124,7,4,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,21,,,,,,,,7,,,,,,,,,,,,,,108,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,39,,,,,
47,7,791,328,17,19,2,52,65,18,20,19,36,1,0,75,0,2,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,14,,,,,,,,1,,,,,,,,,,,,,,89,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,13,,,,,
47,8,789,434,17,34,4,59,76,6,28,40,27,1,1,137,0,3,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,9,,,,,,,,5,,,,,,,,,,,,,,114,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,23,,,,,
47,9,817,365,16,16,7,52,65,4,17,38,31,3,3,108,3,2,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,14,,,,,,,,4,,,,,,,,,,,,,,63,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,23,,,,,
47,10,988,491,18,22,13,79,43,14,11,41,66,3,1,177,1,0,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,30,,,,,,,,24,,,,,,,,,,,,,,85,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,14,,,,,
47,11,847,356,14,23,12,48,66,6,19,36,20,1,0,104,3,4,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,17,,,,,,,,11,,,,,,,,,,,,,,82,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,22,,,,,
47,12,837,495,12,36,7,62,69,4,32,48,50,3,0,165,4,3,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,19,,,,,,,,8,,,,,,,,,,,,,,118,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,14,,,,,
